TEXT,LANG
"Enice, yokaaɡ̶etedipi yemaanigipi, maleeɡ̶anibeoonitege niɡ̶ica gela ditibigimedi icaaɡ̶ica gela iiɡ̶o, adinoniciwaɡ̶atitiwaji me daɡ̶adiaaɡ̶ica ɡ̶abatiigi, codaa oleetibigetiwaji ɡ̶adaaleɡ̶ena me yapidi lodoe Aneotedoɡ̶oji amaleeɡ̶aɡ̶a eote ɡ̶adaaleɡ̶enali mele.",kadiweu
"Niiɡ̶axinaɡ̶aneɡ̶egi ane yalaɡ̶ata noɡ̶olaɡ̶atakaneɡ̶egi Niɡ̶ida makaamitiwaji joɡ̶owooɡ̶oti niɡ̶ijo aneeta Moisés niɡ̶ijo jotigide, neɡ̶ee, ‘Jinaɡ̶a ɡ̶adoomatewa iwaalo wadonaɡ̶a.’",kadiweu
"Igaataɡ̶a leeditibige me leegitibigimece naɡ̶atetigi Cristo, odaa eemoda baɡ̶a leeditibige me naxaceti iboonaɡ̶adi”.",kadiweu
"Eemoda Tertius ane jidi niɡ̶inoa Paulo lotaɡ̶a, aaɡ̶aɡ̶a idecoaditibigaɡ̶ajitiwaji, leeɡ̶odi okotawece oko nepilidi Ǥoniotagodi. Ee Paulo yotokaɡ̶adi liɡ̶eladi Gaio, odaa ele me dibatigi. Codaa niɡ̶ina loiigi Aneotedoɡ̶oji digoina idioka limedi me latecaɡ̶adi liɡ̶eladi Gaio. Gaio aaɡ̶aɡ̶a yecoaditibigaɡ̶ajitiwaji. Erasto, niɡ̶ina ane doweditelogo ninyeelo nigotaɡ̶a, iniaa ɡ̶onioxoa Quarto eledi oyecoaditibigaɡ̶ajitiwaji.",kadiweu
"Odaa jeɡ̶eete niɡ̶ijo ɡ̶oneleegiwa alejaado, “Ixokenitice ɡ̶abaaɡ̶adi!” Odaa ja ixoketice libaaɡ̶adi, odaa ja icí libaaɡ̶adi, ja liciagi niɡ̶ijo caticedi.",kadiweu
"Jesus icilatidi ica nigaanigi ane dakatiogi niwigo abeyaceɡ̶egi Niɡ̶ijo noɡ̶odipegitiogi niɡ̶ijo eledi anodiotibece, odaa joɡ̶onadi niɡ̶ijo noiigi-nelegi monawiile. Codaa onidi niɡ̶ijoa niiɡ̶axinaɡ̶anadi anodiiɡ̶axinaɡ̶atece lajoinaɡ̶aneɡ̶eco Moisés modinotigimadetege. Niɡ̶ijo noiigi noɡ̶onaditege Jesus, odaa eliodi moyopo, odaa joɡ̶owaleditege moyecoaditece.",kadiweu
"Odaa modita, “Iniotagodi, nalaɡ̶atibigoɡ̶oji niɡ̶ijo malee yewiɡ̶a niɡ̶ijoa awitakegi, meetedibece, ‘Nige ixomaɡ̶atedijo itoatadiɡ̶ida nokododi, odaa ja idewiɡ̶atace.’",kadiweu
"Igaataɡ̶a niɡ̶inoa ɡ̶odawikodico aleegi odaa ja ixomaɡ̶atedice, codaa aɡ̶eneɡ̶egi dakake. Pida niɡ̶inoa ɡ̶odawikodico owo me inigaanyaɡ̶atece niɡ̶ica ɡ̶onaɡ̶ajegi miniwataɡ̶a Aneotedoɡ̶oji. Niɡ̶idi ɡ̶onaɡ̶ajegi aɡ̶aleeɡ̶ica daɡ̶a daa, codaa daɡ̶axa mele caticedi niɡ̶ica ane jowooɡ̶a, codaa caticedi me yediatelogo niɡ̶ijoa ɡ̶odawikodico.",kadiweu
"Igaanaɡ̶a ilaagitibece me yatecoɡ̶o, odaa eliodi judeutedi inaaɡ̶ina ane daɡ̶a judeutedi anodioteci ane lakataɡ̶a judeutedi, niɡ̶idi noiigi joɡ̶odioteci Paulo ijaa Barnabé. Odaa niɡ̶ijoa itoataale liiɡ̶exedi Aneotedoɡ̶oji joɡ̶onotaɡ̶aneɡ̶etiniwace niɡ̶ijo noiigi, owo loniciwaɡ̶a me doɡ̶oika moyiwaɡ̶adi Aneotedoɡ̶oji aneliodi meletetema.",kadiweu
"Jesus yewikatiditace Jairo liona Jesus eɡ̶idaaɡ̶eeteda me dotaɡ̶a neɡ̶enotibeci ica oko oicoɡ̶oticogi liɡ̶eladi Jairo, niɡ̶ijo lacilo niiakanaɡ̶axi. Odaa joɡ̶owo leemidi Jairo, modita, “Ǥadiona ja yeleo. Aɡ̶alee leeditibige daɡ̶a anigiwocitedice niiɡ̶axinaɡ̶anaɡ̶a.”",kadiweu
"Odaa niɡ̶ijo goloneegi jeɡ̶eeta Paulo, “Ee ida anejitege noiigi romaanotedi igaataɡ̶a owidi dinyeelo ane jediatece niɡ̶ijoa lacilodi romaanotedi.” Odaa Paulo jeɡ̶eeta, “Ee ida anejitege noiigi romaanotedi leeɡ̶odi yanikadi nigotaɡ̶a romaanexe.”",kadiweu
"Odaa ica Aneotedoɡ̶oji Liwigo nikeetoɡ̶owa niɡ̶idaaɡ̶ee. Igaataɡ̶a odoejegi mee, “‘Jiɡ̶idaaɡ̶ejigota me idinilakidetege ane jao niɡ̶inoa nokododi,’ mee Ǥoniotagodi Aneotedoɡ̶oji, ‘Idejate iiɡ̶enatakaneɡ̶eco catiwedi laaleɡ̶enali, codaa jaote midioka limedi moyowo iiɡ̶enatakaneɡ̶eco.’”",kadiweu
"Ica liotagi Aneotedoɡ̶oji ane iolatedice Niɡ̶ijo Jesus naɡ̶a yowooɡ̶odi modoletibige moyeloadi, odaa ja noditedicogi aneite. Eliodi oko odiotece, codaa nicilatiditedi ijotawece neelotaginadi anoyadeegitalo.",kadiweu
"Aɡ̶ica jaoɡ̶a daɡ̶a iniwinaɡ̶atalo niɡ̶inoa anepiɡ̶inoa me jinataɡ̶a, pida iniwinaɡ̶ata niɡ̶ica ɡ̶onaɡ̶ajegi ane diɡ̶ica me jinataɡ̶a. Igaataɡ̶a niɡ̶ina ane jakataɡ̶a me jinataɡ̶a aleegi odaa ja ixomaɡ̶atijo, pida niɡ̶ica ane daɡ̶a jinataɡ̶a baadaɡ̶a ixomaɡ̶atedijo, idioka limedi midiwa.",kadiweu
"Nigica oko ane daɡ̶a niwoditema ɡ̶odiiɡ̶axinaɡ̶aneɡ̶eco, odaa aɡ̶oneleegiwa ane doɡ̶odibatege, pida Aneotedoɡ̶oji ane doɡ̶odibatege, Niɡ̶ijoa ane najigotedoɡ̶owa Liwigo ane yapidi.",kadiweu
"Leeɡ̶odi monakato Aneotedoɡ̶oji, odaa jeɡ̶eote loniciwaɡ̶a Abraão ajaa Sara mijo lionigi, idaaɡ̶ida naɡ̶a laxokodi, codaa Sara mina aɡ̶ica lionigi majo. Aneotedoɡ̶oji eote loniciwaɡ̶a Abraão leeɡ̶odi meyiwaɡ̶adi niɡ̶ijo neɡ̶eote ligegitetege. Abraão ja daɡ̶axa moxiiɡ̶odi daɡ̶aleeɡ̶ica lionigi, ja liciagi niɡ̶ina oko émeɡ̶egi. Pida mijo owidi lawaɡ̶a, ajakataɡ̶a me inilaaɡ̶ataɡ̶a, liciagi yotetitedi digoida ditibigimedi, codaa me liciagi dotiwadi liniogotibece akiidi-eliodi.",kadiweu
"Nibodicetedi anoditece Jesus jiɡ̶ilaagiteloco iditawece nipodigi Judéia, codaa me niɡ̶icoa nipodaɡ̶a anipegitege.",kadiweu
"Niɡ̶icoa ɡ̶oneleegiwadi ane lacilo Ǥoniotagodi loiigi leeditibige me niɡ̶ina ɡ̶oneleegiwa ane diɡ̶ica anoyakaditece anigetiɡ̶ida libatiigi aneo moyakadi moditeloco. Leeditibige mokanitece lodawa, codaa leeditibige lionigipi maɡ̶aɡ̶a oyiwaɡ̶adi Ǥoniotagodi, codaa me miniɡ̶ina ane dinajacaɡ̶adi, codaa miniɡ̶ina anoyiwaɡ̶adi eliododipi.",kadiweu
"Ajawienatakanaɡ̶a me naɡ̶a alomeɡ̶enitelocotiwaji lotaɡ̶anaɡ̶axi Aneotedoɡ̶oji, niɡ̶ijo mee, ‘Naɡ̶ajo wetiɡ̶a anoyaladi niɡ̶ijo anodabiteɡ̶etini diimigi, niɡ̶ina natigide jaɡ̶aniaaɡ̶ani naɡ̶aca wetiɡ̶a ane daɡ̶axa mida jaoɡ̶a caticedi niɡ̶ijoa eletidi wetiadi anoibake modabiteɡ̶etini diimigi. Jiɡ̶ijaa Ǥoniotagodi Aneotedoɡ̶oji aneote naɡ̶ajo wetiɡ̶a me daɡ̶axa mida ane jaoɡ̶a. Odaa jopooɡ̶a niɡ̶ida loenatagi.’”",kadiweu
"Niɡ̶ina anele me dibatege niɡ̶ina ane yeloɡ̶oditedibece lowooko Aneotedoɡ̶oji leeɡ̶odi ane libakegitema Aneotedoɡ̶oji, niɡ̶ini oko dibatege icaaɡ̶ica niɡ̶ica laɡ̶ajegi Aneotedoɡ̶oji ane yajigotediogi niɡ̶ina ane yeloɡ̶oditedibece lowooko. Codaa niɡ̶ina ane dibatege niɡ̶ina oko ane iɡ̶enaɡ̶a leeɡ̶odi me iɡ̶enaɡ̶a, niɡ̶ini oko dibatege icaaɡ̶ica naɡ̶ajegi Aneotedoɡ̶oji ane yajigotediogi niɡ̶ina ane iɡ̶enaɡ̶atibigiwaji.",kadiweu
Oleetibige me ɡ̶adinikaɡ̶awa ane ninitibece. Codaa anoeni nigini ane anoe.,kadiweu
"Igaataɡ̶a niɡ̶ijo malee ɡ̶odiiɡ̶e ɡ̶olidaɡ̶ataka ane beyagi, odaa liiɡ̶enatakaneɡ̶eco Aneotedoɡ̶oji joɡ̶owo me jowooɡ̶atibige ane iɡ̶enaɡ̶a. Pida niɡ̶inoa ɡ̶olidaɡ̶ataka owo mepaanaɡ̶a jaoɡ̶a ane beyagi. Odaa niɡ̶ijoa ɡ̶obeyaceɡ̶eco etiɡ̶odadeegita ɡ̶odemaɡ̶a, odaa idiokaanaɡ̶a domaɡ̶a limedi me jotonaɡ̶atedice Aneotedoɡ̶oji.",kadiweu
Odaa niɡ̶ida makaamitiwaji idokee madinoniciwaɡ̶ati madaxawani me jiiɡ̶atege ɡ̶odaxakawepodi. Jaɡ̶anatitiwaji anodaaɡ̶eeta me idinoniciwaɡ̶adi me jiitege codaa jaɡ̶anibodicetiwa anodaaɡ̶eji me idinoniciwaɡ̶adi codaa niɡ̶ina noko.,kadiweu
"Pida inatawece oko oyowooɡ̶odi me iwitecetiwaji Ǥoniotagodi, odaa joaniɡ̶idaa leeɡ̶odi makaami inikaɡ̶awepodi. Jemaatiwaji mida ɡ̶adixakedi mawii anele, idiɡ̶ida ajemaa doɡ̶owooɡ̶otitiwaji mawii ane beyagi.",kadiweu
"Paulo nibeotege ica noɡ̶eedi anigida noko nige yeleo Awii niɡ̶ijo ane jajoitaɡ̶adici, igaataɡ̶a emeɡ̶eeta ja idigo me ideleo leeɡ̶odi Cristo, codaa ja nipegi noko me jopitibigimece ditibigimedi.",kadiweu
"Adinoniciwaɡ̶ati madinikeeni lodoe Aneotedoɡ̶oji micataɡ̶a niɡ̶ica nibakecajo Aneotedoɡ̶oji ane yakadi mele, ane daɡ̶a niboliɡ̶atece libakedi, ane iɡ̶enaɡ̶a me diiɡ̶axinaɡ̶atece Aneotedoɡ̶oji lotaɡ̶a anewi.",kadiweu
"Adinowetitiwaji, codaa adowetiteloco iditawece loiigi Ǥoniotagodi ane liciagi niɡ̶ina lapo waxacocoli, Liwigo Aneotedoɡ̶oji anoyajigotaɡ̶awatiwaji jiɡ̶iniaa ɡ̶adaxawani madowetiteloco. Enice micoataɡ̶a niɡ̶inoa nowienoɡ̶ododi waxacocoli modoweditelogo niwaxacocoli codaa moniodeɡ̶e, odaa akaamitiwaji jiɡ̶idaa leeditibige me eni madowetiteloco loiigi Aneotedoɡ̶oji ane ibake lawodi epaa Lionigi me dinoojetetediogi.",kadiweu
"Igaataɡ̶a aɡ̶ica deɡ̶emaɡ̶a yolaadi me jotaɡ̶a, pida Eiodi idimonya. Odaa jiɡ̶iniaa idiiɡ̶e meji niɡ̶ina ane leeditibige me igegi. Jowooɡ̶odi niɡ̶ina liiɡ̶enatakaneɡ̶egi me yajigota oko lewiɡ̶a ane daɡ̶adiaaɡ̶ica liniogo miniwataɡ̶a. Ejitece inokinoateda niɡ̶inoa Eiodi ane niiɡ̶etediwa me jeloɡ̶odi”.",kadiweu
"Odaa jiɡ̶idiaaɡ̶igotece nipodigi Pisídia, niɡ̶idiaaɡ̶idi joɡ̶otota nipodigi Panfília. Oyatematitedibece nibodicetedi anele digoida nigotaɡ̶a Perge, niɡ̶idiaaɡ̶idi jiɡ̶igotibeci nigotaɡ̶a Atália.",kadiweu
"Naɡ̶a niniɡ̶odi Jesus, meetediogi, “Jawienataka naɡ̶a adadiwaɡ̶atitiwaji. Igaataɡ̶a enagi noko codaa jiɡ̶icota, odaa akaamitawecetiwaji ilaagitibece, odaa joɡ̶opilitalotiwaji niɡ̶inoa ɡ̶adiɡ̶elatedi, leeɡ̶odi madoiitiogi lacilodi judeutedi. Odaa jiɡ̶idaaɡ̶ee nige daɡ̶adiaaɡ̶ica mawitibigiji. Pida aɡ̶oka Eetece, igaataɡ̶a Eiodi iniwa meetaɡ̶a.",kadiweu
"Jesus yatemati ica natematigigi ica anetanaɡ̶a Ica oko ane icoɡ̶oticogi inoatawece nigotadi ototalo, odaa ja dilapode niɡ̶ica noiigi-nelegi. Niɡ̶ijo naɡ̶a dilapodetibigiwaji, odaa Jesus ja yatemati ica natematigo ane ɡ̶odiiɡ̶axi, meetediogi,",kadiweu
"Niiɡ̶axinaɡ̶aneɡ̶eco anewi Pida akamaɡ̶akaami Tito, leeditibige me iiɡ̶axinaɡ̶anitece niɡ̶ica ane daɡ̶a eetege niiɡ̶axinaɡ̶aneɡ̶eco anewi.",kadiweu
"“Ee judeu. Yanikadi nigotaɡ̶a Tarso aneiteloco nipodigi Cilícia. Pida iliidaɡ̶adi digoina nigotaɡ̶a Jerusalém, codaa iniiɡ̶axinoɡ̶odi Gamaliel. Gamaliel eliodi me idiiɡ̶axitece lajoinaɡ̶aneɡ̶eco codaa ane lakataɡ̶a jotigide ɡ̶odaamipi. Eliodi me joletibige me jao ane yemaa Aneotedoɡ̶oji, digo makaamitaɡ̶atiwaji, akaamitawece anoleetibige mawii niɡ̶ina noko.",kadiweu
"“Amiida ica ɡ̶adowoogotece anodaaɡ̶ee Niɡ̶icoa ane niiɡ̶e Aneotedoɡ̶oji me yatamaɡ̶ateetege ɡ̶odoiigi lawikodico? Amiida ica licoɡ̶egi?” Odaa joɡ̶oigidi, moditalo, “Ida aneetege licoɡ̶egi Davi.”",kadiweu
"Igaataɡ̶a niɡ̶ina mawiitetiwaji niɡ̶ida nibakedi, aɡ̶idokida daɡ̶axawanitece anoyopotibige Aneotedoɡ̶oji loiigi, pida jaɡ̶aɡ̶awiitiwaji meliodi oko odiniotagodetalo Aneotedoɡ̶oji. Niɡ̶idi oko odoɡ̶etetalo Aneotedoɡ̶oji igaataɡ̶a niɡ̶ida nibakedi ikeetiogi me iwaɡ̶ati codaa me iwitece niɡ̶icoa liiɡ̶axinaɡ̶aneɡ̶eco nibodicetedi anele anoditece Cristo. Codaa odoɡ̶etetalo Aneotedoɡ̶oji leeɡ̶odi ɡ̶aboonaɡ̶atiwaji anele anajicitiogi codaa miditawece eledi oko aninoa laɡ̶alanaɡ̶a.",kadiweu
"Niwakate Hebreutedi Aneotedoɡ̶oji ibake Lionigi me dinikeetedoɡ̶owa Niɡ̶ijo jotigide Aneotedoɡ̶oji eliodi me notaɡ̶aneɡ̶etedi ɡ̶odoiigi, codaa owidi anigotediogi me notaɡ̶aneɡ̶etediniwace jotigide ɡ̶odaamipi. Imonyatediogi niɡ̶ijo anoyeloɡ̶oditedibece Aneotedoɡ̶oji lowooko moditece ane yemaa.",kadiweu
"Eɡ̶idiaaɡ̶i Pedro me notaɡ̶aneɡ̶etice Cornélio, pida naɡ̶a dakatiwece ica diimigi, odaa jiɡ̶icotiogi eliodi oko ane yatecoɡ̶o.",kadiweu
Aɡ̶ica ane yakadi me iigitice lewiɡ̶a otiɡ̶idatece noko leeɡ̶odi me igecaɡ̶aleɡ̶e niɡ̶ica ane yopotibige me yewiɡ̶a.,kadiweu
Pida aniɡ̶ica daɡ̶a loomatewa Maria neɡ̶epaa dinigajetece odoejegi lionigi. Odaa José jeɡ̶eo me liboonaɡ̶adi Jesus.,kadiweu
"Pida oɡ̶eetetalo Ǥoniotagodi Aneotedoɡ̶oji catiwedi ɡ̶adaaleɡ̶enali, codaa oleetibige midioka limedi me ɡ̶adigomi maniniɡ̶oti okanicodaaɡ̶ica oko ane dipokotaɡ̶awa meloɡ̶oti ane leeɡ̶odi manakatoni Aneotedoɡ̶oji.",kadiweu
"Igaataɡ̶a jowooɡ̶odi niɡ̶ina anele aɡ̶ica meetaɡ̶a catiwedi yaaleɡ̶ena. Idaaɡ̶ee daɡ̶a jemaa me jao anele, pida aɡ̶ica inimaweneɡ̶egi daɡ̶a jao.",kadiweu
"Jesus dinikeeteta Maria Madalena Jesus yewiɡ̶atace niɡ̶ijo naɡ̶a domiingo me nigoitijo. Odoeje me dinikeeteta Maria Madalena, naɡ̶ajo anijo mijoa seete niwicidi abeyacaɡ̶aɡ̶a ane iticoitedice Jesus.",kadiweu
"Niɡ̶ina me jalomeɡ̶enaɡ̶ateloco mopitedibigimece ditibigimedi, odaa ja jowooɡ̶otaɡ̶a me icoɡ̶otibigimece ditibigimedi maleedoɡ̶opitedibigimece. Odaa ja dinikatedinigi digoina iiɡ̶o. Niɡ̶ijoa ane dinikatedini, Ijaaɡ̶ijoa anopitedibigimece neɡ̶epaa miditaɡ̶a nimedi ane daɡ̶axa me ɡ̶oneɡ̶egi digoida ditibigimedi. Joaniɡ̶idaa leeɡ̶odi me yakadi me yajacaɡ̶adi codaa meote inoatawece aninoa anepaa yemaa migote.",kadiweu
"Odaa ja jajipata ica eledi ane dotaɡ̶a digoida ditibigimedi mee, “Anotitice naɡ̶ani nigotaɡ̶a, akaami yoiigi! Anotiticoace! Adaɡ̶awanitege niɡ̶inoa libeyaceɡ̶eco, codaa adaɡ̶awanitege ane lawikodico.",kadiweu
"Odaa onijoteci niɡ̶ijoa cwaatolo ganigijoa meijedi ewikaɡ̶a ja yajigotiogi niɡ̶ijoa seete aanjotedi onidatecibige baxiawaanigi oolo, ane nolee ganigida ica laxegi, ane ikee Aneotedoɡ̶oji me yelatetema libeyaceɡ̶eco niɡ̶ina oko. Aneotedoɡ̶oji niɡ̶ijoa anidioka limedi me yewiɡ̶a.",kadiweu
"Jesus yowooɡ̶oditediwe lowoogo, odaa meetediogi, “Nigidi noiigi ane dawalacetiwage, odaa dinideleɡ̶e, niɡ̶idi noiigi icota me dinaaɡ̶adi. Codaa nigidi niɡ̶eladimigipitigi nigotaɡ̶a, oɡ̶oa domige dinoiigiwepodi, ane dawalacetiwage, codaa dinideleɡ̶e, icota mepaa dinaaɡ̶adi.",kadiweu
"Emeɡ̶eeta domeɡ̶elioditibece me jemaa Aneotedoɡ̶oji daɡ̶a idixoo, codaa daɡ̶a idawalacetetege Cristo leeɡ̶odi yoiigi, migetaɡ̶aleeɡ̶aɡ̶a yaxawa. Yoiigi, loiigi Israel. Aneotedoɡ̶oji iomaɡ̶aditedicoace meote me lionigipi, codaa me dinikeetediogi anodaaɡ̶eeteda. Aneotedoɡ̶oji ja ikeetediogi ane yemaa migote loiigi, codaa me yajigotediogi liiɡ̶enatakaneɡ̶eco. Aneotedoɡ̶oji ja ikeetediogi anodaaɡ̶ee modoɡ̶etetalo minitaɡ̶a liɡ̶eladi, codaa eote ligegitetege.",kadiweu
"Igaataɡ̶a iniokini mini meetaɡ̶a codaa ane lowooko liciaco yowooko, codaa beɡ̶ewi me doweditaɡ̶alocotiwaji.",kadiweu
"Odaa niɡ̶ijo ane-diotibece, ane liboonaɡ̶adi André, nioxoa Simão Pedro, meetalo Jesus, “Ini lioneeɡ̶a digoina idiwa ciinco nipaontedi noenataka oyatita ‘cevaada’, idiaaɡ̶idiwa itiwataale noɡ̶ojedawaanaɡ̶a. Pida onateciɡ̶idiwa aɡ̶abotema niɡ̶ina noiigi-nelegi”.",kadiweu
"Odaa Jesus meetediogi, “Atacolitiwaji codaa anidakita nabookojedi fariseutedi inaa saduceutedi!”",kadiweu
"Niɡ̶ijo ɡ̶oneleegiwa naɡ̶a naditege Jesus, walokoditege, odaa jeɡ̶enitinigiiɡ̶o lodoe Jesus.",kadiweu
"Jesus jiɡ̶igotace yotaɡ̶aneɡ̶e Aneotedoɡ̶oji, odaa mee, “Eiodi, nige leeditibige me jixomaɡ̶ateetedijo inoatawece ane yawikodico ane dakake, Ee daɡ̶axa me jemaa mawii anemaani.”",kadiweu
"Nige jao niɡ̶ina ane daɡ̶a jemaa me jao, aneɡ̶emeɡ̶ee ane jao, pida loniciwaɡ̶a nibeyacaɡ̶a ane idei catiwedi yaaleɡ̶ena idiiɡ̶e me jao.",kadiweu
"Yokaaɡ̶edi yemaanigi, jinaɡ̶a domaɡ̶a anowiikita niɡ̶ina oko aneo ane beyagi, pida anowiikita niɡ̶ina oko aneo anele. Niɡ̶ina oko anidioka limedi meo anele, joaniɡ̶iniaa nebi Aneotedoɡ̶oji. Pida niɡ̶ina oko anidioka limedi meo ane beyagi, aɡ̶ica daɡ̶a yowooɡ̶odi Aneotedoɡ̶oji.",kadiweu
"Odaa Paulo ja nigetiniwace, meetiogi, “Aneotedoɡ̶oji naɡ̶a nikatedaɡ̶alocotiwaji Liwigo me diɡ̶eladetiwaɡ̶aji ica naɡ̶a anakatoni Ǥoniotagodi?” Odaa joɡ̶oigidi, modita, “Niɡ̶ida moko aɡ̶ica daɡ̶a jajipaaɡ̶ata moyalaɡ̶ata ica Liwigo Aneotedoɡ̶oji.” Odaa Paulo ja nigetaciniwace, meetiogi, “Pida ica naɡ̶a adinilegenitiwaji, ame liboonaɡ̶adi anoibake?” Odaa modita, “Niɡ̶ijo naɡ̶a idinilegenaɡ̶a, jiwaɡ̶atece niɡ̶ijo ane liiɡ̶enatakaneɡ̶egi  Batista.” Odaa Paulo jeɡ̶eetiogi, “ iiɡ̶e niɡ̶ijo oko me dinilegetibigiwaji niɡ̶ijo naɡ̶a odinilaatece libeyaceɡ̶eco. Pida meetiogi loiigi Israel me leeditibige moyiwaɡ̶adi Niɡ̶ijoa anicota menagi nigidiaaɡ̶idi, Niɡ̶ijoa Aneotedoɡ̶oji ane niiɡ̶e. Odaa niɡ̶ini oko aneeta jiɡ̶ijaaɡ̶ijoa Jesus.” Niɡ̶idiaaɡ̶idi noɡ̶owajipatalo niɡ̶ijoa lotaɡ̶a Paulo, odaa jaɡ̶aɡ̶a nilegetiniwace datika Liboonaɡ̶adi Jesus Cristo. Niɡ̶idiaaɡ̶idi Paulo ja ipeketeloco libaaɡ̶atedi, odaa Liwigo Aneotedoɡ̶oji ja dinikatiogi me diɡ̶eladetigi laaleɡ̶enali. Odaa joɡ̶odotaɡ̶atigilo eletidi iolatedi ane diɡ̶icoateda moyowooɡ̶odi, oyatematitedibece lowooko Aneotedoɡ̶oji. Ejime ijoa dooze ɡ̶oneleegiwadi ane dinilegetibigiwaji.",kadiweu
"Eleditace Aneotedoɡ̶oji jeɡ̶emaɡ̶a nemaatediloco me jao inatawece oko moyowooɡ̶odi ane lowoogo meote niɡ̶ijo naɡ̶a niiɡ̶e Cristo. Aneotedoɡ̶oji yaɡ̶aditedini niɡ̶ida lowoogo niɡ̶ijo maleeka yoeteda niɡ̶ina iiɡ̶o, codaa minoatawece aninoa.",kadiweu
"Aneotedoɡ̶oji yowooɡ̶odi mewi me jotaɡ̶a meji me ɡ̶ademaani akaamitawecetiwaji, liciagi Jesus Cristo me ɡ̶ademaani.",kadiweu
Odaa jinaɡ̶a domiɡ̶ikani nibeyacaɡ̶a daɡ̶a iiɡ̶e ɡ̶adaaleɡ̶ena mawiite niɡ̶inoa ane beyagi ane lidaɡ̶ataka ɡ̶adolaadi anicota me daa.,kadiweu
"Ajemaanaɡ̶a daɡ̶akaamitiwaji abaciɡ̶egipi, pida iwitece anodaaɡ̶ee niɡ̶ina aneniwaɡ̶atakanaɡ̶a, codaa odinatitalo inoatawece, amanagawini abaatege niɡ̶ica Aneotedoɡ̶oji anee me yajigotedaɡ̶awatiwaji.",kadiweu
"Melquisedeque aɡ̶ica aneetege licoɡ̶egi Levi, pida dibatege nidiizimo Abraão, liwai niɡ̶icoa lateka. Odaa ja ibinie Abraão, niɡ̶ijo ane dibatege niɡ̶ijo ane ligegitetege Aneotedoɡ̶oji me yajigote.",kadiweu
Aneotedoɡ̶oji eote moko lokaaɡ̶etedi leeɡ̶odi me yeleotedoɡ̶odomi Lionigi niɡ̶ijo maleeɡ̶oko laxakawepodi. Joaniɡ̶idaa leeɡ̶odi daɡ̶adiaaɡ̶ica laɡ̶aliigi meote ɡ̶odewiɡ̶a leeɡ̶odi Lionigi naɡ̶a yewiɡ̶atace.,kadiweu
"Pida niɡ̶ijo niɡ̶eladimigipi aɡ̶odibatege Jesus, leeɡ̶odi moyowooɡ̶odi me lowoogo migo Jerusalém.",kadiweu
"Pida niɡ̶ina oko anowo anele, Aneotedoɡ̶oji nelecaɡ̶atee, codaa iweniɡ̶ide miniwataɡ̶a, codaa meote mele laaleɡ̶ena. Odoejedipi judeutedi, nigidiaaɡ̶idi niɡ̶ina ane daɡ̶a judeutedi. Igaataɡ̶a Aneotedoɡ̶oji aɡ̶ica liomaɡ̶atagi noiigi, pida idokigotedoɡ̶owa digawiniteloco oko.",kadiweu
"Odaa eɡ̶idaa diiticogi me wiajeeɡ̶a, jonoɡ̶otota ica nipodigi anidi natoaɡ̶a. Odaa niɡ̶ijo ɡ̶oneleegiwa jeɡ̶ee, “Digawini! Digoina idi natoaɡ̶a. Ejidiɡ̶ica anigetiɡ̶ida leeɡ̶odi daɡ̶a adolii me idinilege.”",kadiweu
"Niɡ̶ijo eijeeɡ̶agi ane doide ananati jiɡ̶ijo me yewiɡ̶a, pida niɡ̶ina natigide aɡ̶alee yewiɡ̶a. Odaa icota me noditice icoɡ̶otinece libegi ane diɡ̶ica liniogo, odaa jiɡ̶igo minitaɡ̶a noledi ane daɡ̶a ipe. Maditaɡ̶a lotaɡ̶anaɡ̶axi Aneotedoɡ̶oji idiwa liboonaɡ̶atedi niɡ̶ica oko anidiokaanaɡ̶a limedi me newiɡ̶a. Aniɡ̶icatibige Aneotedoɡ̶oji daɡ̶a yoe niɡ̶ina iiɡ̶o niɡ̶idiwa liboonaɡ̶atedi me diniditedini. Odaa niɡ̶ijo niɡ̶eladimigipitigi niɡ̶ina iiɡ̶o ane diɡ̶ica liboonaɡ̶adi maditaɡ̶a naɡ̶adi notaɡ̶anaɡ̶axi nawelatibigiwaji nigoiwita niɡ̶ijo eijeeɡ̶agi ane doide. Niɡ̶ijo eijeeɡ̶agi baanaɡ̶a ijo me yewiɡ̶a, niɡ̶ina natigide aɡ̶alee yewiɡ̶a. Pida icotace me dinikee.",kadiweu
"Naɡ̶a ixomaɡ̶atice onaniteci lakata, ica eledi ɡ̶oneleegiwa jeɡ̶ee, “Jeloɡ̶oditaɡ̶awa niɡ̶ina anewi, niɡ̶ini ɡ̶oneleegiwa idiaaɡ̶itice mijoataɡ̶a, leeɡ̶odi icoɡ̶oticogi nipodigi Galiléia!”",kadiweu
Jesus'ga nhi'ig̃a renduvame he'yive'g̃a nhimomby'ai garemimbo'ea rehe onhimongyavo.,kagwahiva
